system:index,HyacinthArea,system:band_names,system:bands,system:footprint,.geo
LE07_170060_20000118,387000000,"[classification, HyacinthArea]",<Element>,"{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}","{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}"
LE07_170060_20000306,337000000,"[classification, HyacinthArea]",<Element>,"{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}","{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}"
LE07_170060_20000407,530000000,"[classification, HyacinthArea]",<Element>,"{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}","{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}"
LE07_170060_20000423,256000000,"[classification, HyacinthArea]",<Element>,"{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}","{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}"
LE07_170060_20000712,261000000,"[classification, HyacinthArea]",<Element>,"{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}","{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}"
LE07_170060_20000829,406000000,"[classification, HyacinthArea]",<Element>,"{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}","{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}"
LE07_170060_20001101,394000000,"[classification, HyacinthArea]",<Element>,"{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}","{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}"
LE07_170060_20001203,259000000,"[classification, HyacinthArea]",<Element>,"{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}","{""type"":""Polygon"",""coordinates"":[[[34.462317944012234,-0.364878988210684],[34.521369457684095,-0.3525196113025739],[34.57904768034035,-0.35526614094222153],[34.67105817838723,-0.36487898821068393],[34.7465891842466,-0.364878988210684],[34.772681713543484,-0.3250542713947106],[34.78641462369973,-0.3044552171006567],[34.81525373502785,-0.3387869510798419],[34.841346264324734,-0.3305473455537601],[34.86194562955911,-0.29621558421508726],[34.86469221159035,-0.25913716288002847],[34.83173322721536,-0.2179387903438705],[34.78916120573098,-0.18223344223329369],[34.77130842252785,-0.13966158969263578],[34.78916120573098,-0.0943430818492891],[34.77817487760598,-0.0503978054822431],[34.660071850262234,-0.09571637097599316],[34.63672480512072,-0.12112501807215419],[34.6192153446715,-0.14584418907722801],[34.59003291058947,-0.14241097240096118],[34.55707392621447,-0.13932107695478366],[34.55398402142932,-0.1492774052298228],[34.55913386273792,-0.15889040756633047],[34.5474608891051,-0.15786044323944295],[34.53956446576526,-0.16678679900882368],[34.52241179351426,-0.1654008270910254],[34.50387236480332,-0.20110621029252204],[34.488766163631446,-0.17982031728189588],[34.46198698882677,-0.17913367514287717],[34.444134205623634,-0.17844703297813405],[34.416668385311134,-0.1825668855787048],[34.40842863921739,-0.1962997206436266],[34.390575856014266,-0.1846268115263366],[34.3431973159752,-0.1990462863286022],[34.3486904800377,-0.2292584772869265],[34.38370940093614,-0.23475159631322118],[34.39332243804551,-0.26702362535906415],[34.404308766170516,-0.2821296530243795],[34.462317944012234,-0.364878988210684]]]}"
